,"GEO_city,state",year,MWE,MWE_Occupation Type_code,MWE_Occupation Type,MWE_Skill Level,MWE_How Paid,cityid,cityname,stateabbrev,statename,statefips,lat,lon,city_pop2019
757,"Seattle, WA",2019,42.82,130000,Business and financial operations occupations,All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
758,"Seattle, WA",2019,58.50,150000,Computer and mathematical occupations,All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
759,"Seattle, WA",2019,50.71,170000,Architecture and engineering occupations,All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
760,"Seattle, WA",2019,39.88,190000,"Life, physical, and social science occupations",All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
761,"Seattle, WA",2019,26.21,210000,Community and social service occupations,All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
762,"Seattle, WA",2019,53.58,230000,Legal occupations,All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
763,"Seattle, WA",2019,24.53,250000,Educational instruction and library occupations,Level 07,All workers,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
764,"Seattle, WA",2019,35.40,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
765,"Seattle, WA",2019,48.28,290000,Healthcare practitioners and technical occupations,All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
766,"Seattle, WA",2019,18.65,310000,Healthcare support occupations,All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
767,"Seattle, WA",2019,31.77,330000,Protective service occupations,All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
768,"Seattle, WA",2019,19.97,350000,Food preparation and serving related occupations,All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
769,"Seattle, WA",2019,18.84,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
770,"Seattle, WA",2019,20.94,390000,Personal care and service occupations,All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
771,"Seattle, WA",2019,30.97,410000,Sales and related occupations,All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
772,"Seattle, WA",2019,23.73,430000,Office and administrative support occupations,All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
773,"Seattle, WA",2019,33.34,470000,Construction and extraction occupations,All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
774,"Seattle, WA",2019,29.65,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
775,"Seattle, WA",2019,25.56,510000,Production occupations,All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
776,"Seattle, WA",2019,25.32,530000,Transportation and material moving occupations,All levels,Full-time,9,Seattle,WA,Washington,53,47.61,-122.33,2252782
777,"Tampa, FL",2019,55.18,110000,Management occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
778,"Tampa, FL",2019,33.44,130000,Business and financial operations occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
779,"Tampa, FL",2019,41.05,150000,Computer and mathematical occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
780,"Tampa, FL",2019,36.20,170000,Architecture and engineering occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
781,"Tampa, FL",2019,32.62,190000,"Life, physical, and social science occupations",All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
782,"Tampa, FL",2019,22.31,210000,Community and social service occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
783,"Tampa, FL",2019,42.82,230000,Legal occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
784,"Tampa, FL",2019,27.09,250000,Educational instruction and library occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
785,"Tampa, FL",2019,26.78,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
786,"Tampa, FL",2019,38.84,290000,Healthcare practitioners and technical occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
787,"Tampa, FL",2019,15.29,310000,Healthcare support occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
788,"Tampa, FL",2019,24.63,330000,Protective service occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
789,"Tampa, FL",2019,14.49,350000,Food preparation and serving related occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
790,"Tampa, FL",2019,14.60,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
791,"Tampa, FL",2019,16.00,390000,Personal care and service occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
792,"Tampa, FL",2019,25.45,410000,Sales and related occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
793,"Tampa, FL",2019,18.91,430000,Office and administrative support occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
794,"Tampa, FL",2019,19.74,470000,Construction and extraction occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
795,"Tampa, FL",2019,21.76,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
796,"Tampa, FL",2019,17.99,510000,Production occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
797,"Tampa, FL",2019,18.10,530000,Transportation and material moving occupations,All levels,Full-time,43,Tampa,FL,Florida,12,27.95,-82.46,1471968
798,"Tucson, AZ",2019,48.18,110000,Management occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
799,"Tucson, AZ",2019,34.09,130000,Business and financial operations occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
800,"Tucson, AZ",2019,40.13,150000,Computer and mathematical occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
801,"Tucson, AZ",2019,42.41,170000,Architecture and engineering occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
802,"Tucson, AZ",2019,30.74,190000,"Life, physical, and social science occupations",All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
803,"Tucson, AZ",2019,20.50,210000,Community and social service occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
804,"Tucson, AZ",2019,47.25,230000,Legal occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
805,"Tucson, AZ",2019,26.72,250000,Educational instruction and library occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
806,"Tucson, AZ",2019,25.17,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
807,"Tucson, AZ",2019,41.31,290000,Healthcare practitioners and technical occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
808,"Tucson, AZ",2019,15.16,310000,Healthcare support occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
809,"Tucson, AZ",2019,23.28,330000,Protective service occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
810,"Tucson, AZ",2019,16.31,350000,Food preparation and serving related occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
811,"Tucson, AZ",2019,14.34,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
812,"Tucson, AZ",2019,16.04,390000,Personal care and service occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
813,"Tucson, AZ",2019,12.24,410000,Sales and related occupations,Level 02,All workers,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
814,"Tucson, AZ",2019,18.25,430000,Office and administrative support occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
815,"Tucson, AZ",2019,20.93,470000,Construction and extraction occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
816,"Tucson, AZ",2019,21.35,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
817,"Tucson, AZ",2019,19.78,510000,Production occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
818,"Tucson, AZ",2019,18.11,530000,Transportation and material moving occupations,All levels,Full-time,33,Tucson,AZ,Arizona,4,32.22,-110.93,1047279
819,"Tulsa, OK",2019,54.24,110000,Management occupations,All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
820,"Tulsa, OK",2019,33.32,130000,Business and financial operations occupations,All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
821,"Tulsa, OK",2019,35.00,150000,Computer and mathematical occupations,All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
822,"Tulsa, OK",2019,22.53,170000,Architecture and engineering occupations,Level 05,All workers,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
823,"Tulsa, OK",2019,45.19,190000,"Life, physical, and social science occupations",Not able to be leveled,All workers,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
824,"Tulsa, OK",2019,21.64,210000,Community and social service occupations,All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
825,"Tulsa, OK",2019,48.94,230000,Legal occupations,All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
826,"Tulsa, OK",2019,23.05,250000,Educational instruction and library occupations,All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
827,"Tulsa, OK",2019,24.91,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
828,"Tulsa, OK",2019,15.42,290000,Healthcare practitioners and technical occupations,Level 04,All workers,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
829,"Tulsa, OK",2019,14.73,310000,Healthcare support occupations,All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
830,"Tulsa, OK",2019,20.05,330000,Protective service occupations,All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
831,"Tulsa, OK",2019,12.35,350000,Food preparation and serving related occupations,All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
832,"Tulsa, OK",2019,13.53,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
833,"Tulsa, OK",2019,14.13,390000,Personal care and service occupations,All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
834,"Tulsa, OK",2019,24.71,410000,Sales and related occupations,All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
835,"Tulsa, OK",2019,18.86,430000,Office and administrative support occupations,All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
836,"Tulsa, OK",2019,22.33,470000,Construction and extraction occupations,All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
837,"Tulsa, OK",2019,23.19,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
838,"Tulsa, OK",2019,19.80,510000,Production occupations,All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
839,"Tulsa, OK",2019,18.41,530000,Transportation and material moving occupations,All levels,Full-time,53,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552
840,"Honolulu, HI",2019,54.78,110000,Management occupations,All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
841,"Honolulu, HI",2019,34.64,130000,Business and financial operations occupations,All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
842,"Honolulu, HI",2019,29.43,150000,Computer and mathematical occupations,Level 07,All workers,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
843,"Honolulu, HI",2019,38.61,170000,Architecture and engineering occupations,All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
844,"Honolulu, HI",2019,36.42,190000,"Life, physical, and social science occupations",All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
845,"Honolulu, HI",2019,27.01,210000,Community and social service occupations,All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
846,"Honolulu, HI",2019,42.65,230000,Legal occupations,All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
847,"Honolulu, HI",2019,14.54,250000,Educational instruction and library occupations,Level 04,All workers,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
848,"Honolulu, HI",2019,30.64,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
849,"Honolulu, HI",2019,17.70,290000,Healthcare practitioners and technical occupations,Level 04,All workers,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
850,"Honolulu, HI",2019,17.65,310000,Healthcare support occupations,All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
851,"Honolulu, HI",2019,27.50,330000,Protective service occupations,All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
852,"Honolulu, HI",2019,22.90,350000,Food preparation and serving related occupations,All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
853,"Honolulu, HI",2019,18.47,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
854,"Honolulu, HI",2019,18.90,390000,Personal care and service occupations,All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
855,"Honolulu, HI",2019,23.72,410000,Sales and related occupations,All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
856,"Honolulu, HI",2019,21.94,430000,Office and administrative support occupations,All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
857,"Honolulu, HI",2019,35.34,470000,Construction and extraction occupations,All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
858,"Honolulu, HI",2019,27.91,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
859,"Honolulu, HI",2019,21.06,510000,Production occupations,All levels,Full-time,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
860,"Honolulu, HI",2019,15.06,530000,Transportation and material moving occupations,Level 02,All workers,48,Honolulu,HI,Hawaii,15,21.31,-157.86,974563
861,"Virginia Beach, VA",2019,56.80,110000,Management occupations,All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
862,"Virginia Beach, VA",2019,35.79,130000,Business and financial operations occupations,All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
863,"Virginia Beach, VA",2019,41.66,150000,Computer and mathematical occupations,All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
864,"Virginia Beach, VA",2019,38.70,170000,Architecture and engineering occupations,All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
865,"Virginia Beach, VA",2019,34.73,190000,"Life, physical, and social science occupations",All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
866,"Virginia Beach, VA",2019,24.65,210000,Community and social service occupations,All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
867,"Virginia Beach, VA",2019,17.68,230000,Legal occupations,Level 06,All workers,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
868,"Virginia Beach, VA",2019,31.70,250000,Educational instruction and library occupations,All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
869,"Virginia Beach, VA",2019,28.89,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
870,"Virginia Beach, VA",2019,38.86,290000,Healthcare practitioners and technical occupations,All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
871,"Virginia Beach, VA",2019,16.28,310000,Healthcare support occupations,All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
872,"Virginia Beach, VA",2019,22.95,330000,Protective service occupations,All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
873,"Virginia Beach, VA",2019,13.66,350000,Food preparation and serving related occupations,All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
874,"Virginia Beach, VA",2019,13.04,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
875,"Virginia Beach, VA",2019,15.95,390000,Personal care and service occupations,All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
876,"Virginia Beach, VA",2019,9.12,410000,Sales and related occupations,Level 01,All workers,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
877,"Virginia Beach, VA",2019,18.81,430000,Office and administrative support occupations,All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
878,"Virginia Beach, VA",2019,22.50,470000,Construction and extraction occupations,All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
879,"Virginia Beach, VA",2019,24.02,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
880,"Virginia Beach, VA",2019,20.45,510000,Production occupations,All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
881,"Virginia Beach, VA",2019,18.05,530000,Transportation and material moving occupations,All levels,Full-time,51,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974
882,"Washington, DC",2019,74.49,110000,Management occupations,All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
883,"Washington, DC",2019,44.72,130000,Business and financial operations occupations,All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
884,"Washington, DC",2019,51.62,150000,Computer and mathematical occupations,All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
885,"Washington, DC",2019,48.62,170000,Architecture and engineering occupations,All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
886,"Washington, DC",2019,47.39,190000,"Life, physical, and social science occupations",All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
887,"Washington, DC",2019,29.81,210000,Community and social service occupations,All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
888,"Washington, DC",2019,94.92,230000,Legal occupations,Not able to be leveled,All workers,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
889,"Washington, DC",2019,36.09,250000,Educational instruction and library occupations,All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
890,"Washington, DC",2019,41.62,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
891,"Washington, DC",2019,45.98,290000,Healthcare practitioners and technical occupations,All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
892,"Washington, DC",2019,17.38,310000,Healthcare support occupations,All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
893,"Washington, DC",2019,27.97,330000,Protective service occupations,All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
894,"Washington, DC",2019,16.89,350000,Food preparation and serving related occupations,All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
895,"Washington, DC",2019,17.30,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
896,"Washington, DC",2019,11.04,390000,Personal care and service occupations,Level 02,All workers,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
897,"Washington, DC",2019,30.90,410000,Sales and related occupations,All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
898,"Washington, DC",2019,24.18,430000,Office and administrative support occupations,All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
899,"Washington, DC",2019,25.59,470000,Construction and extraction occupations,All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
900,"Washington, DC",2019,27.85,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
901,"Washington, DC",2019,21.38,510000,Production occupations,All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
902,"Washington, DC",2019,21.80,530000,Transportation and material moving occupations,All levels,Full-time,29,Washington,DC,District of Columbia,11,38.91,-77.04,705749
903,"Wichita, KS",2019,50.16,110000,Management occupations,All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
904,"Wichita, KS",2019,33.46,130000,Business and financial operations occupations,All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
905,"Wichita, KS",2019,19.78,150000,Computer and mathematical occupations,Level 06,All workers,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
906,"Wichita, KS",2019,41.46,170000,Architecture and engineering occupations,All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
907,"Wichita, KS",2019,30.27,190000,"Life, physical, and social science occupations",All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
908,"Wichita, KS",2019,15.77,210000,Community and social service occupations,Level 06,All workers,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
909,"Wichita, KS",2019,33.65,230000,Legal occupations,All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
910,"Wichita, KS",2019,11.47,250000,Educational instruction and library occupations,Level 03,All workers,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
911,"Wichita, KS",2019,25.92,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
912,"Wichita, KS",2019,35.63,290000,Healthcare practitioners and technical occupations,All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
913,"Wichita, KS",2019,14.32,310000,Healthcare support occupations,All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
914,"Wichita, KS",2019,21.88,330000,Protective service occupations,All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
915,"Wichita, KS",2019,13.28,350000,Food preparation and serving related occupations,All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
916,"Wichita, KS",2019,14.91,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
917,"Wichita, KS",2019,16.93,390000,Personal care and service occupations,All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
918,"Wichita, KS",2019,10.05,410000,Sales and related occupations,Level 01,All workers,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
919,"Wichita, KS",2019,18.70,430000,Office and administrative support occupations,All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
920,"Wichita, KS",2019,21.01,470000,Construction and extraction occupations,All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
921,"Wichita, KS",2019,24.40,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
922,"Wichita, KS",2019,23.25,510000,Production occupations,All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
923,"Wichita, KS",2019,18.93,530000,Transportation and material moving occupations,All levels,Full-time,45,Wichita,KS,Kansas,20,37.69,-97.34,516042
924,"Boston, MA",2019,68.19,110000,Management occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
925,"Boston, MA",2019,43.52,130000,Business and financial operations occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
926,"Boston, MA",2019,49.75,150000,Computer and mathematical occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
927,"Boston, MA",2019,47.08,170000,Architecture and engineering occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
928,"Boston, MA",2019,42.43,190000,"Life, physical, and social science occupations",Level 09,All workers,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
929,"Boston, MA",2019,25.14,210000,Community and social service occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
930,"Boston, MA",2019,68.66,230000,Legal occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
931,"Boston, MA",2019,16.75,250000,Educational instruction and library occupations,Level 04,All workers,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
932,"Boston, MA",2019,34.76,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
933,"Boston, MA",2019,49.07,290000,Healthcare practitioners and technical occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
934,"Boston, MA",2019,17.33,310000,Healthcare support occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
935,"Boston, MA",2019,31.17,330000,Protective service occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
936,"Boston, MA",2019,18.32,350000,Food preparation and serving related occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
937,"Boston, MA",2019,20.49,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
938,"Boston, MA",2019,19.79,390000,Personal care and service occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
939,"Boston, MA",2019,33.17,410000,Sales and related occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
940,"Boston, MA",2019,24.75,430000,Office and administrative support occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
941,"Boston, MA",2019,32.72,470000,Construction and extraction occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
942,"Boston, MA",2019,28.41,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
943,"Boston, MA",2019,21.71,510000,Production occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
944,"Boston, MA",2019,22.54,530000,Transportation and material moving occupations,All levels,Full-time,25,Boston,MA,Massachusetts,25,42.36,-71.06,803907
945,"New York City, NY",2019,76.33,110000,Management occupations,All levels,Full-time,2,New York City,NY,New York,36,40.71,-74.01,8336817
946,"New York City, NY",2019,46.55,130000,Business and financial operations occupations,All levels,Full-time,2,New York City,NY,New York,36,40.71,-74.01,8336817
947,"New York City, NY",2019,48.30,150000,Computer and mathematical occupations,All levels,Full-time,2,New York City,NY,New York,36,40.71,-74.01,8336817
